sentence_id	sentence	sentence_domain	source	is_used	clips_count
0c51aad05a712cb2617a6f1bf136d6eab6c4460271debace486fc2de83292a4a	იდეს, იდეს დო ართ დიხას ქეკასერეს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	6
0c9d79f4750f72394961662cc858fd365b2ed78684602f02c85ab8b9c1109df7	მუსორთუქქ		ქერგქეგ	1	6
16e280cbaad076b57bae870a6c03958ad686d70132d56868c6d9c57ebcffd6f4	მა ჩქიმ ჭკუას გეთმებჯერდუქ, სქანოთ გიღუ ჭკუა სი.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
1d35c4c22d7ed6d0f38a2f51d59c8840d6013e3197d0c8c514e0e5104c5fe2cc	ირო ჩხურუ აფუდეს გოჸინილეფს დო მუშოთ ოკო რაგადი, შქირენულეფი რდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
1f1cf52d108700d753ab9666d5f4304e625c7b5a32b535d890141c6cb8257394	ქოძირეს, ზღვას ჭითა უშქური ქჷმუღუნი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	6
269468016464da71ecda871e19c2448938c7955bb292bb8fafdf86bdf24999d2	ჯიმას ვაწანს ჯიმალობა, ღალატ აფუ გუმონწყირი.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
2b5402dec8f6f0718defdc33f33ce5bdcaa164d12d9d23cb8018eee54700c686	კოჩ ქიდიგურუენია ართ ფუთ ჯიმ ჭკუმენია ოკო.		მა	1	6
325615825ab40c63fdfbbf45aa62321ec5029cb6753077c9316e3f30f12028ee	გეგნოჭყორდ, ნამდა კიდალაქ წოხლენცალო ვითობრუო ინჩიქ ვარინ, სუმ თიშ მაფსქაქ იჸუკო ოკო.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
33e5462b6ea78cf4c8a2748648ff9b6aae92a88cda4d40897214bd20599b6679	მუჭო მუკორთჷ დრო დო ხანქჷნ თეში, უარესო მეურს თე კოჩიში საქმე.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	6
3b3a22858f2375bf9b29db250ef417ca2b4c55270f82c810b3bd789ae4fc98af	სუმ ქოთომქ, მიდგა მარქვალეფიშ გეშა ეტახილ ბუნტის დუდენდესინ, ჭე აწიკინეს წოხლე.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
3f512d4d0658fa2231c802348cb3f74463d55734f88ea658bee185e0ebe0188d	იანარს ქიდიჭყჷ ჩხურუ დო ბეჯგუაქ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
40fe8b321cebd91c3078c0b993799db723021f5f986caea4e3aaef0f1355c906	თეშ უმკუჯინუო, ბრელ მუთუნქ იშენით უქიმინუო ქიმესქიდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
42c766808ec667f1cf957a2f159488fb52c8c92a3da5adfefebe6f95cb4827e0	თქვანო პჭვარუნთინ თიშენ ფშუნთ ბჟას დო პჭკომუნთ უშქურს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
4365cc72cd550264bb55149cd340b4893cf33f99fd78f1f519d05f4670e5631e	ჰავაქ დირქუ, კიდირს მუმაგუ დარდიში ენაფურენს.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
48ac7ec143da099f157cf32742f1d9ceb55dc51cff78ced0392601fac441de4b	თიში ჸუჯეფს ვამოხვადუ, ბამბეთ აფუ გოკუჭირი.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
49359c3a86d633744b8ccb3802a4b24939b2b3836e4f66948f808d111ce51db4	ხანდილებას ვაგაურზი დობშურდ, დიბშირი მა.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
50b537a4aa763296025e01ad13b853bf67ef537ed69402647d6718b0ab0b822d	ზომა ვაუღუ სქანი სისქვამას, ერჩქინელი რექ მუგდენი რაშო.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
514dd7a7bdc196f10f5b7001660a32ad66d84f49ae40f556e78c16992e808de5	თე ჯალეფი წკანტილო რდჷ გიშასქირაფილი.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
5244851ffce02b4d27488f467517c6b0f2638e56510b68db153fe207cbc32374	მანგარ გურიშ პატრონეფ ვორეთ მარგალეფ		თეკლე კვარაცხელია	1	6
567d3cfad85aebdd9d4468c1e9ccb8970d22e4cd687167186bffc4af0ea0e9d8	მუ ოკო ბო თენას	general	ბარბარე ოყუჯავა	1	6
59cfc3506d04631fb2ee0969f2b4fe0ef5e36b0d2e0f0b588d5b3c27437ed2b4	არძოქ, მის მუჭო ოგემუანუდუნ თეშ ქიგლადოხოდეს ექი-აქო.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
64f28fe95c0c9b2f0badba086edd7af706319b684e383b295e825d469e94157e	მითინწკუმა შური ვაუქალუნ თეშ კინოღობილშა მიდართჷ დო კუჩხით ჭა გემნართინუ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
6693c1dfecde112ff3b81a4cfa7e325009da0392ed07804b04a80d22c5226d8e	საკაკალო, შხვა დღალეფიშ გინაწონს, ართ საათიშ მოგვიანეთ მოუღუდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
67d37c0dd2ce37575e0c7679adb94e77fd996b1ffb903f1475c7d523bdb5e058	ათეშ მანწარა ბორო ქიჸიდუა ნამთინე, თეს ვეველუდია მუთუნით.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
696e6bc6aec5b32c89e3971a30df72f8908bbe773b5dd9a9323c68e3d79311f4	მუჭო ურგებელათ გინიფრთუთინ, თოლს ვადუფაჭუანან თეშ, ყორყელს ხამუს ქეგთომისვანა.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
6bdb1d450f1843028ddf1621feb8263642075abbc505f126c73cfe856db6b607	ათე ქიჸანას  - სი რექ სიცოცხლე, სი რექ სამოთხე, სი რექ ღორონთი!		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
71458509911c886e9d6ae33a50d7c51e3adc58bf16d193c0d2091b910c610889	ინეფშა წოხლე რაგადებულ რდჷ, თეჯგურა ამბე აჸიდეს ოქიმინალინ, მარა თე დღა ქიმიშუნ, ვაჯერდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
737c14907068253a35f72bceb2d41526a72c7e435ed318247200742752dcc491	მუდგა კუნტა ვარდას თქვან რინან, მაჸალეფი, თოლჸუჯიერო, ქემინჯით თე საქვარს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
78d312ad40c943723ac7dec1eba5d86c7e14e8b77d1425a5f1e708fde4f8ef0b	მუჟამსით ეკონიას დოწყარჷ პეული დო დუდშა მუნუფორაფუდუკონ ოკონ თეშ, თოლშა ჩილამურეფქ ქოუცუ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	6
78f7b27116a4c663fdf111955fdf285077e66ed159a25782d7af4315a94228fa	მუსხი რდუნ დღას ხვალე ჩვერჩი დო სოტოლიაქ აჸის ოძგაბალქ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
7ae5396b514623d74a00278bd99ce007d091d801f75ca1b54ad33432d7748590	ჯეკიუნგ რე გველ		რ3რ	1	6
816687ac93651c3e3c3abe252cceb6234e652290524869823facb4d64b8471b3	თინეფი ეშმაფურინუნდეს ორთვალშა, ქამადოხოდუდეს ლარძაკინს დო თეჸურეშე გითმასქუანდეს მარქვალს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
82e6a2ccb6c8dc1b71a4e3896b99c874a88c58f41e96f1bc74cf8121ee940203	შიში ქობძირი, ღურუმი მიჩქუდუ, ვავორდი ნაჩვევი მა თიჯგურაში.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
8eb447125ce975f0b0f0ec48bc1d1d9bbd6ae2e74d7a6848592cb27adeb11ade	წოხლენცალო მენდით ეფშა ასე ვა რდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
92a6a5968f25699e7fcd68f1433fee9edb917871f309b924963cd879d2a363b4	ინეფი, მაკუხაფალო დო გიშულირშო წიწილეფიშ მუნაჸონაფალო იხაზირებუდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
9316cea2b444ab7f9159b2c63afb791592aa9ec948148ff887e81baeeb7a44c1	ქუმლადოხოდუდჷ საგესქუოს, გეხედჷ მუშ სკამს, აჸურე გაზეთის კითხულენდ, ეჸურე ოშუმალს უდაცუანდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
9765846d77435ad13b59173b4232ed0a451afc2dd6b6789ea8bcde0f908c78f7	მუსხი მარაქ თეშ მიკილჷ, სო რდუნ, მითინს ვა უჩქუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
9c4b4cb70ca265b8d1d2e0f08eefa05d734e0ff94689ab31a26f114aa59a19c4	ჟირხოლოს მუშუშ მოხუჯეეფი ჸუნდჷ დო კანკალეშა ნირზი გვალო ერია-მორიაშა გიშაჸათანდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
9cd52ac44e838d367565b0b48c924e30bc6740610d7f9dc547b6eb4c96ab024b	მაჸალეშ გოჭყოლიდაფა ძალამ გლახა რე.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	6
9dbe84e9274565c306ec9bdbedbfdc648bbf24b1eab3ab8982e5c4e726a43f48	მიმინოცალი, ნაზი სვერელე, ოშ შხვაშა ღირუ სქან ტანადობა.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
a2e1c215e23b6a3eab5b8d625d11c96295ed9810c6a3a18980160dc988bbed1d	მარა ჩქინოთ, მიდგას მარჩქილენა თე რინაშ კიონტინ, არძა ართიე ციფრეფი.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	6
a479e2220ccd6fe9a67ab5645fe54ea21327b138e405406ba42d0404f6e9a04b	მა სი მიოქ მანგარშე მანგარო		მა	1	6
ac85b3f80e29401b8364a47b0fd2d3d5b0a398916c762252934b647cabc6c9c6	ქოთ გალენ ნტერი დო ქოთ დინახალენი, რჯგინელიე.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
b8fea76ae902a2ea778ada3041089c5e9457b0eb7f2b4b863c9a0fc334dceab1	უმოს გურგოჩამილო ქომემკიდირუდუკო ხე გეოგრაფიაშა, ისტორიაშა, არითმეტიკაშა დო გრამატიკაშა.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	6
beeb401d9d1268d50920dc46a9c1bc92df539a3fbbfde4cf9664a0f5276205d6	ართ სერი გიმურსინ თისხანს შემლებუნა ღმალიერეფქ დო დუდიშულეფქ იპუათინ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
cf27bb735643b62a9eb957b8f26d2d2fab4257a6b020af9366b7bb01ca2318f5	მოსვანჯაშ კვარზალი ვა მუჩათინ თენა გოკონანო მაჸალეფი.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
cfaf954b67cb00f0b80319657326da03ba651e6e23ea722616bc8f1bbcf9815c	ხეთე გებდირთი, გიფქოსი ნანგარა ჩილამურიში.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
d4aad1285ad304e93d71ab634df017f7c816614fde2fef4dccbbce9087781a4b	ქიანაშ ხანს ვამიკურთუმჷ დო შხვა სქილედეფქ ხოლო ქიდიჭყეს შაყარუა.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
dcc13aed0d61b9421c6af0611c672deb06b73a8873796b9047ddffc95f865b27	ტყებიშ თუმა ჯვეშობურო ორზინაია ვა აფუდჷ დო განთხეფი ხოლო დოჭირაკუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
e727a4556f60e2c39730eb0010eeaa2a05515c27307f404811fd3686eb7ae54a	ბინეხიში დუმარგუაფალიშა ღვინი ვადეხარებე.		.	1	6
e780457b7763c7ec7c5830e0e14f37fd9214e084ff6660bb725b92e6d278d54e	მა ვორექ სკანი ჯიში		13513534	1	6
e8005595b9010bdf1f1e111fa08652af4b39b22f6a42e17b1f3e475e8776be51	ულირ წანას ხანდენდესინ, თიშ უმოს გეღურელო იმუშეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
ec518c1ac528bf735cd7419600b464f69a41be588bf2a0ef6cc9d15df1d3c5c2	გოთანაშა იბირდესკონ იჸუაფუდჷ, ბირაშ მიოტებელი სამანჯელი ვეგთორჩქინედუკონ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
ed779616f49b28ee9674b7e00ef4ffcd0b4d81ef4e0dc2f9df78d6c726349e2c	კინ გილეჩიებუდეს, ორინჯეფს შქირენა დო ლახალაქ ქაშაკათუა დო ჭყორდუნანია.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
ee6eb8f18b8bfb0816f594cbb1089a230f52b5ac2416a2fe1ca7d5bfc3a0a8ed	თაშ ნამდა, თე ბირას ანწი არზი დინაფილი აფჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
eea06529de61e7729558a2d866c3aa38ae8787c5b103413826d539113710156a	ხათე თიშ დუდიშა გეშეციბოკეს დო ოჭუმარეშ გუნაბჟათუს ქიგნაჯინეს ელ-მოლს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
f1b4e41200a68e15aa54dc59ed54222e8db89b51772215f5449ca789cf1e2734	გერეშ გერე ირო იინია		მა	1	6
f29855561a579a41ff9aa0d2a33b7e44c18f5dd7368e9f7b884ab18c497ab0b2	თინა კარსუკახალე გოდვალირ ჭოკას გილაჸონუდჷ დო ლურდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	6
f6d20805c7a88eb4adc5b9619a61c587092e67eeba2ffb139a61a8a3b89e73cb	ბორკილი ვორექ უსაშველეთ ბაწარ გიმობუ ვითოჩხორო ფა.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
faf9af07a2443b2ff09899deea9862ee5adcdf041a1f7cd4410788b1d8e37a44	სირმაცალო გილაშიბირი, ტოლი ვარჸუნსი სი სქანი ხელა.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	6
fe74f2f120b114cdf99b3a1c171e686e685f37117be3daaec40f7747c9901f9d	გაჭირება ეკოხონს ხონუნსია გორულუანცია		მა	1	6
01959231b1ffcc96b17576c78189f8e93a3f70faa30794f9a04e4af56ddf59b8	ქოთომეფქ ოჭკორიეშ ძაღარეფს ქიგლაცოჸეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
038273f620a996e4ea4f9c1be21f429719866ad775499d50c7cfc5e5ac1b8c69	თაშნეშე, ეძვილაფირქ იპი, შხვა პროფესია გეგშამგორუდუკონ დო მაფურინჯეშ ხელუა ქოდიბგურე.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	7
0a67b702e631a0538dc9353686954bb0fd3c89a656c7b6a73b90f9ddd2863397	მუ გოკო ქიგედოხოდ ართ ადგილს		მა	1	7
0c1e5a41edc9965da266362a5628a609acdfd68e97aa3833d235babdbb8c953b	ჩქი, ორინჯეფქ ართო ოკო აკიბზგუმონჭათ, ართო გებდირთათ ოკო ლიმას.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
13c369bdbb0026b06d023feefefe9b5e540563d83a97a80ae0c8fff5c854be72	ხვარას ხვარა ვენაძახია და აშო ქინგოღვარანსია.		მა	1	7
13cacdcfd394236810211a908cb21fd2d7db832db7a157fae852e68d94f8345b	ანაყუ საქვარს მოდვალირ ადუკანტი ინა ვარდჷ, მარა მესიაკონიშ დუდი გედგუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
15f1c2c193fc228ffeb78be9e8bef07428c3e9969f766f27ce8e5442698164d5	ოთხი კლასითი გავათე დო ატესტატი ქომუჩეს.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	7
1ce0e54a158285275c7955bd56334236db9c6b9681b9cf13ce455694d7925a1f	უღვენობა დო ჭკორალა, ათენა რე ჩქინ რინაშ დუდი დო დათებუ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
23845a87f7e77f4c341fad15b5d84ea55c644d61d5741760611322744759f2ac	თინა ვეჭვალს, თინა ვასქუნს, თის გურთანშა ვაწაკინინე, უჭყანიე რენ თიშენ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
25550fcf36866b0271aac1f52a0e42ec4d4c29bd54ca229224275e15b494b977	ორდჷ ართი გაჭირებული კოჩი.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	7
25f0bcde12904aa4e7dd73705a33d6ea26f9416410e7818fd4b055e0909688a9	ართი დიხას ქიგერე ართი კოჩი დო ირიათო ქოწუხენს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	7
277527eb0792e944a75d9d39b561c4bed3cd168691990d2a2998d4b7ace0781a	ბაღუშ კუნთხუს,ჭე ეპუხურია აკანს, ლარტყას მუკოკვენწელერი კოჭოფიშ სინთეშ თუდო ნაცალაშ ხვისტაშა ქიგეუხუნუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
2963e5f49c3015ae8a7b1dd0fcc589321ababc2603583434a55bfb31eb8475c1	ათეს მეჸუნს უკახალე ირი ცხოველი მუშუში ხონარიში ძახინით.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	7
2a8ea56d8e8f0f092ad5d334ef6f2b37df635519c2ffb281d079a5d1bafd3f0d	ქომორთჷ მუშ ჸუდეშა, გეგმანწყუ კამპანია დო ქიმიჸონ ნოსა.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	7
2bce21062f02b98d95e38a29152c9e74b8e82f238437a262e8c1cadecdc316ed	ეჸურე-აჸურე გილეძგვაბალუდჷ კუდელიშ ციკინით.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
2cc890dce14cc3bc69bee92670e4e4f2f7ae8a6ac823d2d35d17648cb34e5eb3	ის შხვა მუთუნ ვაუთქუალჷ დო უნელო ქანგარინჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	7
2e45e06f02dca21eb98f0fff21318e9504046bf7e487a8a654c4aec2bd6eecc3	მელოდია დო ართ-ჟირ ზიტყვა როგუნჯეფს ხოლო ქიმკუწონებუდეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
35c9ad6a684b95de7f0fce726406662a6c7431b26bf2bd508e077410e7ca19ad	მა ვორექ მა		რ44რდ	1	7
37c6598cf948412af34b9fcc307a3ef17c977a86f43e7e6a97f5c91f46c384d0	ათე დროს, ართი ჯოღორქ ეკილჷ თე რობუშე დო შორიშე ქიმიანჯირჷ ოჭკომალიში მაჭკუმალი კათეფს.		მაკარ ხუბუა, მეგრული ტექსტები, ტფილისი, 1937	1	7
3aa2a995037a88386bb05bbca96ea14efac15e1dffb4f41162a2fd71f243716f	მა სი მიორქ		მა	1	7
3afc3d2f1d31f4e0380bb4df869c7277ea999deb1d078cdb02cf3dddc1e440a2	შხურეფქ დო ჩხოულეფქ ღეჯეფიშ უკახალე ქელეტაკეს დო ნკორუა გარჩქინეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
401313653c33db43e453e87ade79b1ff1b9ecba620e7e310bc2c491e535b4d10	თის ვაოკოდჷ, ნამდა ჭიჭე მაფასქირს თიშ ჩილამურეფ ქოუძირუდუკონ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	7
49119d75e111aada0bb2bcc0a52d7e786c782992dcb6fa99aae70ca7274a85f3	ხვალე თინა თქუ, ათე ასერდე გეძინელ სამუშა დუდგინოდვალირ ხანდას მითხიინსია.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
497715e5899c9ad678bd72bc1822bddea1458825b1df9b3f71c055681519d4d9	ართო მიშესჷნი, შარას ქეწობხვადეს ბრელი გერენქ.		Грамматика мингрельского (иверского) языка cъ хрестоматиею и словаремъ. 1914.	1	7
4b9f7ddceed8c6b1bb9e739a4a1223b9860710d3b544abd66b6dbdbbc830955b	პეული კირიბიქ მიდიარდა, თიშო ცას ნამ ქიმკობუნ, არძა მურიცხი ქინოშქირტუ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	7
558008c756325303258f065aa4e671db4b0ecdb888ef87fcbbdd4cd77546dfc1	დიო სუმ ჯოღორქ, თინეფს ღეჯეფქ ქეკაჸუნეს დო აიდა ჟგართაფიავადო, ეპუხურიაშ წოხოლე დორღვაფილ ფურჩას ქაშაჟგართეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
57690a8084ebdafa5ca6fc4fa4091489489a7da4320fc1d0e55988145f4fe2c6	ვიშ მიოჸოთი თე მინუტის, მა სი გირჩენქ, ვედგეზარას.		შ. ბერიძე, მეგრული (ივერული) ენა, ტბილისი, 1920	1	7
5fce2a6152874b329cd17f510f6f25471e58aff03fdd2d10bd9217d9b6fde31e	მილიონ წანეფ რე პეულეფს ძიგირეფ გიმმუღუნა, მილიონ წანეფ რე კირიბეფ პეულეფს იშენ იდიარა.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	7
61727cf682e2f7b740ab45edd55d79d4b7532e19ccb09726014778e89099bd9a	დიანთილქ ნოსა იმოწმუა დო ნოსაქ მუშ დუდია		მა	1	7
642d0b80f73420033c2692596420f26e99e6b822ff3f9b46dbc08ea943d6a717	ჸუჯით გირჩქილექ ჯოღორი ხოლო ვავორექია კუდელც უქვათალუევე.		ოკ	1	7
65ff389c12225fba4937bf7bf226b1b117488b52a18acee7b5404ffadc7406f3	მუჭოთ გურს ზადუნდესინ თინერო მუნეფიშ ნტერეფი ნტებული ქოძირესინ, ეჸურე-აჸურეშე, აკოციმილო ქეკათხოზეს.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
6c4bc13e5179696cbd99dd35d0dfd46f485da3e3d3a47627336a7241562eb72d	ნირგა ხემანჯღვერქ ზოჯჷ არძა თიშ დოლმახორეს ევროპულო მუკაქუნდუკონ დო მიდგა ზოჯუას გინურთანდუნ ღურა მოძუდჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ.	1	7
72f9fa95f909a5f1dd994ed8fdc8b432afb48450d8765a8e42920a45b338ab74	გიმათუთაშ დაჭყაფუს, მუჟამსით ჸვანა ეჭოფილი რდჷ, რზვენი-რზვენს მეუტკვაჩუდჷ.		ჯორჯ ორუელი „ორინჯეფიშ ფერმა“, მეგრულად თარგმნა გივი გ. ქარჩავამ, თბილისი, 2021.	1	7
749e51520d7eabdc80943b1d8b99edceb2ce0f7ddd9aa4ccb10fcfe42e153066	ართი ბჟაშე ჸვალი დო მარწვენი ართო ვაგშუურსია		მა	1	7
74f3fcbd5a322f3887fe350fc2eec3948820594ac28d861c17241d46c2aee3db	ჭიჭე მაფასქირი გურიშ მულაქ გვალო გარჩიალჷ.		ანტუან დე სენტ-ეგზიუპერი, “ჭიჭე მაფასქირი“. მეგრულად თარგმნა გივი გ. ქარჩავამ	1	7
