client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment	sentence_norm	duration[ms]
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061647.wav	15f3a81d1ef99b77107d257ea3c4a60cb6bcbfa56109dbd2d9723ea187270c1b	მიდეჸონუ დო მუმაშა ქიმიჸონ, ჩილობუა მოთხუ თიში დო დეგურგინუ.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მიდეჸონუ დო მუმაშა ქიმიჸონ ჩილობუა მოთხუ თიში დო დეგურგინუ	5868
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061744.wav	495b569eb52c7b4ce1a6563a2eddcffe83425751e97fbae8e4d71ccb6f95b382	ბადიდიქ მარდობა უწუ დო მიდართჷ მუში შარაშა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ბადიდიქ მარდობა უწუ დო მიდართჷ მუში შარაშა	4680
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061747.wav	7de7cbac9559335f345c6bf41a79fb4f913e74c6ee62b9b47d3f078a07f61a46	მინილუ თე ბოშიქ თი წყარს მელე დო ართი დიდი ჯაში თუდო დიფულჷ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მინილუ თე ბოშიქ თი წყარს მელე დო ართი დიდი ჯაში თუდო დიფულჷ	6876
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061760.wav	8eb4c2c42309014caf8b785f5c657b973990b6b53d7f591f6ce6b53a9d2f7734	ხარაზიქ, მეჩხომექ დო მეწამალექ დემოჯგირეს ართიანსჷ დო პიჯი ქიმეჩეს ართი-მაჟირას.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ხარაზიქ მეჩხომექ დო მეწამალექ დემოჯგირეს ართიანსჷ დო პიჯი ქიმეჩეს ართი მაჟირას	8316
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061789.wav	265fdc82a2642acdef465bc8dd01b49aac4e799344c42d8eb30d5aa524f155c3	ათექ ქუსქუ კამბეში დო მიკულაქ აჸუ თექ, სოდეთ თე არწივიში სქუა გეჯანუნ თექ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ათექ ქუსქუ კამბეში დო მიკულაქ აჸუ თექ სოდეთ თე არწივიში სქუა გეჯანუნ თექ	8100
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061790.wav	2e5bc5d135ad3e98d6278748ad1337595c1c3edf110e1ee9098ec08e28b26c11	ახიოლ ცირაშ დიდა დო მუმას ჩქინ მეულაქ დო ცირაქ ირფელი ქეჩიუ მუჭო ეშეფრსხინ.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ახიოლ ცირაშ დიდა დო მუმას ჩქინ მეულაქ დო ცირაქ ირფელი ქეჩიუ მუჭო ეშეფრსხინ	7560
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061791.wav	58986f545784a79edacb3a1463cb3f88af367679c9d550f7e58a0615ad52f4b4	ასე მა გარზე სი სიტყვას, ნამუდა თი კოჩქ ვამასქილიდაფუასჷდა, დუდი გჷმოჸოთინაფუე სქირუონ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ასე მა გარზე სი სიტყვას ნამუდა თი კოჩქ ვამასქილიდაფუასჷდა დუდი გჷმოჸოთინაფუე სქირუონ	8100
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061792.wav	dcf0c0b245a31c3d1ce0dfe2fe63bd04de9fca17ac212207c5eaf3c746483fad	დინილუ უჩაშიქინ, ქიმერთუ მასუმა კარიშა, გოტახუ დო მინილუ დინახალე.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		დინილუ უჩაშიქინ ქიმერთუ მასუმა კარიშა გოტახუ დო მინილუ დინახალე	6408
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061843.wav	f77f936bb617498232c1237d4092c483ec7552610d866c4e36c11a87e8c6af94	მეულანი შარას, დიდი მინდორც ართი დიდი ხუმულა ჯას ობრი ქიგიმახენი, ქოძირჷ ათე მახინჯი კოჩქჷ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მეულანი შარას დიდი მინდორც ართი დიდი ხუმულა ჯას ობრი ქიგიმახენი ქოძირჷ ათე მახინჯი კოჩქჷ	9360
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061845.wav	19ec8295821a0e035a9d9463fd7b3882202f982ca8d62a6300e82a18f1e57009	ართი დიდი ჭყონი, ნამუში ჯინჯი ჟარნეჩი კვადრატ საჯენ გედგუნფერი.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ართი დიდი ჭყონი ნამუში ჯინჯი ჟარნეჩი კვადრატ საჯენ გედგუნფერი	6660
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061846.wav	a0f31d0c88cc88757dfad18b2879fee9281061909e80bc14ffa89476d9f6417c	გვალას დოგორეს ართი ფოქვა დო თექი ქიმთიბარგესჷ.		6	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		გვალას დოგორეს ართი ფოქვა დო თექი ქიმთიბარგესჷ	5616
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061847.wav	40d72a14f1762f731bb520e434e7936b2d2939263572944524b353801beb6688	ბრელი კოს მუნდომებ, ეში შეძენა, მარა მითინს ვეშიალებუ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ბრელი კოს მუნდომებ ეში შეძენა მარა მითინს ვეშიალებუ	4788
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061868.wav	e5459044189560728d2dc1748f4d0e79ee6e444ac12a5190ae0f4e70993f0983	იმ სერს ორი-ორით ქიმიჸონეს სქუა მუში დოხორეშა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		იმ სერს ორი ორით ქიმიჸონეს სქუა მუში დოხორეშა	5256
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061927.wav	b8834463756fba1169a10be3134971a7aa0cf712916ede104b0a71add3927736	ქემეჩეს ე ბოშის ხენწიფეში ცირასქუა, დეგურგინეს დო ხენწიფალა ქიმიახვამეს.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ქემეჩეს ე ბოშის ხენწიფეში ცირასქუა დეგურგინეს დო ხენწიფალა ქიმიახვამეს	6840
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061951.wav	27dbca3fde91b031fd3773ab679c3bea91897b5c67d1ccc2dd734df3b1fd411e	ართი ფიცარს ქიგესქიდუ თე კოჩქ დო მუდგა დიხასიენ გეკაჸოთჷ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ართი ფიცარს ქიგესქიდუ თე კოჩქ დო მუდგა დიხასიენ გეკაჸოთჷ	6768
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061952.wav	641f1d48da8734d7e8a05021dc220335c3cc579874651020487a4d6ac93f4f55	ართი ნდიქ ქეშეხვადუ, ართის მაჟირაქ გამკაჸუნუ, მაჟირას მასუმაქ.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ართი ნდიქ ქეშეხვადუ ართის მაჟირაქ გამკაჸუნუ მაჟირას მასუმაქ	6516
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061955.wav	d556e8e3ba283fa3ff0cb62e5d01bbb3893a82c3f03cd333ea5ddd930a37c1a6	მუჭოთი ქიგეგონეს სქუალენქჷნი, სუმიხოლოქ მინდომეს ოგურაფუშა ულა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მუჭოთი ქიგეგონეს სქუალენქჷნი სუმიხოლოქ მინდომეს ოგურაფუშა ულა	6588
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061971.wav	c3f6a481f6d32efd1b708a1616a70b3415965c1f7592bd628a6c44cc629931b2	თითო კაკალო მინმოჸუნა სუმარეფი დო მჷთიოშინანა, მინი რე სუმარინი დო მუ ძღვენი მიღუნი.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		თითო კაკალო მინმოჸუნა სუმარეფი დო მჷთიოშინანა მინი რე სუმარინი დო მუ ძღვენი მიღუნი	7956
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061974.wav	d6d3664987a76e1e1f49bdc74c49f9587aeac8cc556dcee010695332c82762d3	მინორთეს თითო-თითოთ დო გინუსვეს ხე, მარა ტყვია ვეხვარხვალ შურო.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მინორთეს თითო თითოთ დო გინუსვეს ხე მარა ტყვია ვეხვარხვალ შურო	5976
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061975.wav	74e184b828e470ee24e0d0b2bca44bda996b6aeb0157ab42beef0fefb4b1ee37	ოსურქ ჭე ხანს ვადუჯერ, გამორსება ოკო ჩქიმი დო უკული დუს მეპკვათუნსია.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ოსურქ ჭე ხანს ვადუჯერ გამორსება ოკო ჩქიმი დო უკული დუს მეპკვათუნსია	6300
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061977.wav	f1a6446552e5317b7d75dd52f1142a8962586fa3f5436192c57229e8cc85779d	მეწამალექ მიდართ მაფაში სქუაში ოწამალუშა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მეწამალექ მიდართ მაფაში სქუაში ოწამალუშა	5220
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061983.wav	7d3142ffd0911abed48770b2637c535635b6521e6566c5961e3fcffb18d5cd73	მუთუნი ეშატყურაფალი წამალს მუგონენთდა ვარა, ოჭკირალო იშა ვემირთე მუთუნნერო.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მუთუნი ეშატყურაფალი წამალს მუგონენთდა ვარა ოჭკირალო იშა ვემირთე მუთუნნერო	7020
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061986.wav	100ec58164c36f6e855af97578d7b633528e4090f7d380dd80a557c56ae5929d	მჷმაჸონაფალი კოჩქ ნდის ოკო ქჷდოხვადას, სოდეთ რაში გიოჭოფუნ თექ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მჷმაჸონაფალი კოჩქ ნდის ოკო ქჷდოხვადას სოდეთ რაში გიოჭოფუნ თექ	7308
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42061999.wav	53f9f49f532db3fa2f9550afa8e5b9c9ace2a1352bea002806d5a0b3001937f8	მუჟანს გესურუ თე ძორიში ჭკომუანი, მარდუ სრული სუაქ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მუჟანს გესურუ თე ძორიში ჭკომუანი მარდუ სრული სუაქ	6768
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062001.wav	08f24eeb73b9af0b28cff41fead35e34997373b58ed5d6d5497dba8f2123439e	თეჯგუა ჸოროფილიშ მოჩილათაქ ქჷგმაშინუა დო თიშენიე იბგარქიე.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		თეჯგუა ჸოროფილიშ მოჩილათაქ ქჷგმაშინუა დო თიშენიე იბგარქიე	6660
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062003.wav	e42c964698584a9f2b6a8babb8dbd972229b762197ada641d0c859a1be0843af	დედამიწაშ გილმალუ დაპატიჟებული აფუ ჭუკის არძა, მუთ ნადირი ქორე დედამიწასჷნ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		დედამიწაშ გილმალუ დაპატიჟებული აფუ ჭუკის არძა მუთ ნადირი ქორე დედამიწასჷნ	7740
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062020.wav	db036dcbed0c30b12322004902e098bce8c47e6c244f8408e90443e3b4327a60	არძაში უკულაში გაიშქაგორენიადა, თიში ტანისამოსი მიგახირენიადა, თის შეულებჷ სქანი რსხებავა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		არძაში უკულაში გაიშქაგორენიადა თიში ტანისამოსი მიგახირენიადა თის შეულებჷ სქანი რსხებავა	9468
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062022.wav	93004b0bbe067fedfc3a758f6d8226fc3e058f097cbf576fc0ed5f2e5a08774a	მეჩხომეს შეცოდჷ ე ჩხომქ დო ქიდნახუნუ წყარს კონი.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მეჩხომეს შეცოდჷ ე ჩხომქ დო ქიდნახუნუ წყარს კონი	6408
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062024.wav	56eab4abef5327cc8d78101021c5aa116c98893257163b0236280dce778b4a71	მაჟირა ოჭუმარეს ბოშიქ შვიდობა დუჩინუ დო ქუდუტუ ართი		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მაჟირა ოჭუმარეს ბოშიქ შვიდობა დუჩინუ დო ქუდუტუ ართი	6408
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062026.wav	cb2e1452d0e9ed840aa0a5bc3d877a3bbb850a96f7ac7d59bd6f1bd43342a58b	გაჩენდჷ ათე შარასჷნი, ქომურს მუგჷდენი, ქჷმონწყუნსჷ თე ტყასჷ, ჯა დო ჯა ართიანსჷ მიკიოტირხჷ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		გაჩენდჷ ათე შარასჷნი ქომურს მუგჷდენი ქჷმონწყუნსჷ თე ტყასჷ ჯა დო ჯა ართიანსჷ მიკიოტირხჷ	9576
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062040.wav	f041e66fa5127d39547e8683dc89d4e0758cd61ce3855b42fd49de11a687e66a	ბადიდიქ გელეღჷ ჭურა ქვირამი, გიაშქუ რეკას.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ბადიდიქ გელეღჷ ჭურა ქვირამი გიაშქუ რეკას	5796
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062041.wav	f7f4f93baa563c64edeb5fced093fb8315b2ccc85289647af9452cc27d420c8b	გამნოლ კარიშე ართი ჯგირი ეშმაკურო მონწყილ კოჩქ.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		გამნოლ კარიშე ართი ჯგირი ეშმაკურო მონწყილ კოჩქ	6300
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062044.wav	23c90bd41cdcd8e49abb568e14bf7c582e64c4ce7400269479af0e7750f53c0e	გიჯინ იშო-აშო თე წყარიპიცჷ, ქოძირჷ წყარცჷ ქჷგოძჷ ჩხომი.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		გიჯინ იშო აშო თე წყარიპიცჷ ქოძირჷ წყარცჷ ქჷგოძჷ ჩხომი	6768
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062063.wav	aaf76dd89d65d0746a19b350400b98c24c3fabfe9521e577597f32543c521256	ე ცირასჷ ხიოლით ცა ქუდი აფუ დო დიხა ჩაფულა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ე ცირასჷ ხიოლით ცა ქუდი აფუ დო დიხა ჩაფულა	5220
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062091.wav	67402b7ad79b14e98cf857556c70141bdc60cae00268ea3b77feec0826180cea	ათე შვანს უკულაში ძღაბიშა დიდი რისხვა ეკურინუაფუნა თი ჟირი ჯიმალენს.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ათე შვანს უკულაში ძღაბიშა დიდი რისხვა ეკურინუაფუნა თი ჟირი ჯიმალენს	7776
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062110.wav	8db3ca7d60bcea66dc771f704e2d23f9b46eb70f81adaa6326b68758e8bb4455	ენა ბოშიქ იწყინჷ, გირგვინი ქიგიდგჷ ძალო.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ენა ბოშიქ იწყინჷ გირგვინი ქიგიდგჷ ძალო	5328
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062113.wav	eb25fceac37713c68650417b4d8544114a30b022262d1415308e859986c2f208	მარანს დიდი-დიდი ლაგვანეფი რდჷ ღვინიში ეფშა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მარანს დიდი დიდი ლაგვანეფი რდჷ ღვინიში ეფშა	5076
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062134.wav	83e39b425a7f797109117699537247fee7efe2b1b9adc695b597a5d55f25a117	ქიდაჸუნჷ მეშარექ პაპას, ქიმეჩჷ ფარეფი დო მიდაჸუნუ მუში თიშა.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ქიდაჸუნჷ მეშარექ პაპას ქიმეჩჷ ფარეფი დო მიდაჸუნუ მუში თიშა	7128
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062135.wav	c28a48766b727fbca9e2c72a46dc586858f6227a4cd7e66bd7981b5e75291789	მუთ ჯგირი დო სქვამი ქორდუნი ირფელი მოლეღეს დო მოლართეს.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მუთ ჯგირი დო სქვამი ქორდუნი ირფელი მოლეღეს დო მოლართეს	5616
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062138.wav	6934ecfe539825c08f99d35c10fec75b3016d7463d86a65a31369cdafd651be7	ათენა იშაგორილი კათაქ დიჭარეს, გასაკვირეთი გუკვირდეს, ძალამი საწყინოთ დასქიდეს.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ათენა იშაგორილი კათაქ დიჭარეს გასაკვირეთი გუკვირდეს ძალამი საწყინოთ დასქიდეს	7776
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062139.wav	018bd1d78348de1259b55f6c88cd0816d3c6e9625d76ddd22c325370687f37db	თურქენქ გეჭოფეს ირ ქიანა დო მუნეფიში უჩაშეფი ქჷდარინეს სოფელო დო ქალაქო.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		თურქენქ გეჭოფეს ირ ქიანა დო მუნეფიში უჩაშეფი ქჷდარინეს სოფელო დო ქალაქო	7056
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062141.wav	9bc1e07aa696410a633c120051854ce97b7c54d4a7d7df3913300b2586378cd2	ათეში უკული ქუმორთუ თე ბოშეფიშ დიდაქ, ქუდაჩოქინუ სუმხოლო.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ათეში უკული ქუმორთუ თე ბოშეფიშ დიდაქ ქუდაჩოქინუ სუმხოლო	6480
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062142.wav	8196586587845f7a1545c31efa49031745bcad4fdf274565ba2c36e7e6ef8058	მოლართ ტყვიაქ დო ჟი ქჷმნოდოხოდ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მოლართ ტყვიაქ დო ჟი ქჷმნოდოხოდ	4500
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062143.wav	0d93367bf11adf39cc95eca80cb1b32c34f8ffa00cff46fb6a486d016017e4ea	ექ უწუუ მუში ფირქი, მარა ათე როკაპისჷ ძალამქჷ ეწყინჷ.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ექ უწუუ მუში ფირქი მარა ათე როკაპისჷ ძალამქჷ ეწყინჷ	7020
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062165.wav	9d74390ad24c2546925282ab176905b3f851b56a54161990135745481dfcc0a0	მუჭო თენან თეში ჭიჭელეფი არძა ქორე მოწული.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		მუჭო თენან თეში ჭიჭელეფი არძა ქორე მოწული	5580
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062166.wav	ad604b3277917edae7c2c93200bdb25364a720436a957f95e0e8b2d2d3614689	ცირაქჷ ქიმიოსხაპუ ქუაშა, ელუკჷნჷ დო გაითიჸუნუ ბოში.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ცირაქჷ ქიმიოსხაპუ ქუაშა ელუკჷნჷ დო გაითიჸუნუ ბოში	6336
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062180.wav	81f74aba49bcfed38991aae453d9e47f5e49416bc11f5a586207aca2b75ad452	გუკუნ ე ბოშიქ დო ვიშო გოსოფუ ე ძაფი.		4	0	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		გუკუნ ე ბოშიქ დო ვიშო გოსოფუ ე ძაფი	4536
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062184.wav	b4f2e8e2742d0c0b72be66ab0f264165675b7083c5d7a9e4f92275fd7e0945c7	სუმ ჭირხინიშა ოკო ქუჭიშუას მიმალქჷ გეხუნა თიში.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		სუმ ჭირხინიშა ოკო ქუჭიშუას მიმალქჷ გეხუნა თიში	5436
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062191.wav	4d2a88adc73905543b60840a7676a95f330be8e321123a06129e9509b033dfc0	ნდიქჷ მაჟირაშა დენირზ ღანკიში ჸოთამაშა.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ნდიქჷ მაჟირაშა დენირზ ღანკიში ჸოთამაშა	4968
810a5947e4756703437249c28dd6c942fa15ab994d402d1bedbac34213f3575cffcee0e218c989d9cf616797af2d47628cedbf27ee9446dcc43912b097b58d9e	common_voice_xmf_42062200.wav	96bcbd6edce96f4c1c36f1fe3c43e62d04e52e1aa862bb6ddc017957a4ac282e	ათე ჟამსჷ ჸვამურიცხამქ ქიდელახჷ დო შურიმალაფუო გინირთჷ.		4	2	twenties	female_feminine	ზუგიდური, ზუგიდური		xmf		ათე ჟამსჷ ჸვამურიცხამქ ქიდელახჷ დო შურიმალაფუო გინირთჷ	6120
